label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1,0.316822,0.528628,-0.000001,0.370908,0.446599,-0.044320,0.466782,0.396064,-0.072908,0.539399,0.431414,-0.102396,0.567301,0.516563,-0.129118,0.568470,0.490229,-0.026638,0.675432,0.506678,-0.066736,0.733596,0.513173,-0.090080,0.782492,0.524891,-0.106822,0.547146,0.566295,-0.027982,0.600582,0.543292,-0.094317,0.520913,0.509969,-0.111063,0.465528,0.498308,-0.106724,0.517240,0.635017,-0.036352,0.558696,0.613048,-0.102763,0.478760,0.561217,-0.093027,0.428378,0.543623,-0.068595,0.477956,0.698866,-0.048888,0.521097,0.673314,-0.094485,0.467209,0.618764,-0.088281,0.427862,0.598647,-0.072353
1,0.301151,0.531184,-0.000001,0.359661,0.440368,-0.054432,0.460165,0.377675,-0.091249,0.537900,0.403869,-0.128021,0.571831,0.494194,-0.160784,0.582452,0.481888,-0.040523,0.703252,0.491782,-0.092347,0.771126,0.490152,-0.123257,0.829637,0.495256,-0.145005,0.560147,0.570979,-0.041470,0.611534,0.537134,-0.120253,0.516801,0.501547,-0.139386,0.455356,0.495884,-0.135219,0.527229,0.649726,-0.050959,0.563671,0.616631,-0.127526,0.473424,0.561808,-0.114099,0.420610,0.548797,-0.085817,0.484060,0.721480,-0.065722,0.525209,0.688404,-0.116356,0.463805,0.627230,-0.106648,0.422944,0.608181,-0.087495
1,0.270683,0.528007,-0.000001,0.331606,0.426252,-0.057369,0.444504,0.347640,-0.095641,0.534555,0.374035,-0.133901,0.567649,0.477520,-0.167901,0.583924,0.459923,-0.043853,0.718218,0.467993,-0.098642,0.793733,0.465390,-0.131357,0.859304,0.469091,-0.154864,0.562233,0.559119,-0.044641,0.617085,0.517458,-0.127854,0.516107,0.482032,-0.146964,0.450682,0.475215,-0.141573,0.527350,0.646936,-0.054243,0.565827,0.608784,-0.136650,0.466113,0.550939,-0.121795,0.406612,0.535530,-0.090646,0.479913,0.727699,-0.069301,0.524459,0.690726,-0.125796,0.456566,0.625382,-0.116059,0.410358,0.604327,-0.095078
1,0.239277,0.518579,-0.000001,0.306439,0.412058,-0.066988,0.423994,0.328166,-0.111056,0.517844,0.357874,-0.154528,0.565082,0.463635,-0.192276,0.580221,0.447972,-0.048774,0.727206,0.458343,-0.109334,0.806968,0.453263,-0.144095,0.874632,0.454825,-0.167562,0.554721,0.553616,-0.049101,0.622350,0.518579,-0.141315,0.517831,0.475254,-0.163956,0.447622,0.464976,-0.158460,0.516324,0.648633,-0.059602,0.559583,0.614020,-0.152501,0.451748,0.544710,-0.138004,0.388199,0.523830,-0.103731,0.465312,0.736168,-0.076201,0.510882,0.697490,-0.136903,0.438021,0.626431,-0.125581,0.390183,0.602846,-0.102092
1,0.323474,0.483453,-0.000001,0.379815,0.395469,-0.047007,0.480034,0.326800,-0.079806,0.560971,0.350328,-0.113568,0.595632,0.439539,-0.144413,0.596599,0.421126,-0.030180,0.711412,0.426049,-0.076461,0.776957,0.421068,-0.104462,0.832261,0.421445,-0.124050,0.578459,0.504883,-0.032589,0.632617,0.475479,-0.104442,0.542846,0.448000,-0.122768,0.479804,0.440874,-0.118407,0.549100,0.580899,-0.042748,0.589366,0.550370,-0.112228,0.501134,0.505376,-0.101239,0.445663,0.493154,-0.075648,0.508501,0.652726,-0.057361,0.554780,0.619742,-0.103081,0.494438,0.566265,-0.094189,0.450449,0.549035,-0.076378
1,0.370485,0.475202,-0.000001,0.423009,0.403459,-0.031002,0.507569,0.349185,-0.053088,0.576539,0.374109,-0.079008,0.600531,0.449683,-0.103562,0.591879,0.435202,-0.002829,0.679195,0.438317,-0.034174,0.731175,0.430048,-0.054759,0.775928,0.429638,-0.070126,0.577318,0.502521,-0.007427,0.623652,0.471244,-0.061909,0.551949,0.448613,-0.079509,0.498818,0.444628,-0.078347,0.554901,0.562803,-0.018517,0.592209,0.528641,-0.073318,0.522351,0.491387,-0.070286,0.472535,0.479642,-0.053370,0.525362,0.619104,-0.032773,0.565979,0.583689,-0.070526,0.518451,0.537905,-0.067882,0.477737,0.518705,-0.056613
1,0.385793,0.477844,-0.000001,0.436373,0.411516,-0.028767,0.509982,0.367975,-0.047314,0.570598,0.394265,-0.069089,0.596365,0.460661,-0.089131,0.584531,0.448310,0.003243,0.658043,0.446460,-0.022709,0.700888,0.438683,-0.040915,0.737203,0.440608,-0.054208,0.571072,0.508190,0.000058,0.610013,0.480075,-0.046054,0.551652,0.460614,-0.062419,0.506316,0.457331,-0.062175,0.551192,0.560545,-0.009421,0.581734,0.529152,-0.056575,0.523782,0.494262,-0.055299,0.481121,0.482712,-0.041066,0.525320,0.609825,-0.021921,0.560356,0.578277,-0.052572,0.520536,0.536902,-0.049882,0.485098,0.518851,-0.039864
1,0.389647,0.488364,-0.000001,0.438181,0.420476,-0.026072,0.509156,0.380323,-0.042354,0.568228,0.405999,-0.062183,0.594181,0.468392,-0.080339,0.579991,0.452444,0.003631,0.653139,0.454162,-0.020375,0.694614,0.448494,-0.036620,0.730561,0.452012,-0.048915,0.567023,0.509755,-0.000834,0.607366,0.489922,-0.045416,0.551578,0.472128,-0.060237,0.508111,0.469315,-0.059336,0.547696,0.560504,-0.011058,0.584001,0.537303,-0.057508,0.526244,0.503418,-0.053760,0.483947,0.491971,-0.038005,0.522548,0.608607,-0.023990,0.561190,0.582428,-0.053715,0.522799,0.544919,-0.048862,0.488263,0.528899,-0.037617
1,0.408382,0.388797,-0.000000,0.429102,0.465680,-0.031248,0.485408,0.534259,-0.044716,0.537857,0.531782,-0.054780,0.568405,0.483883,-0.064102,0.584365,0.480048,-0.045912,0.677436,0.497217,-0.075536,0.730318,0.505751,-0.091810,0.778383,0.507626,-0.104109,0.578747,0.414028,-0.048150,0.609413,0.437907,-0.089303,0.533214,0.437837,-0.092733,0.505140,0.428497,-0.088107,0.565925,0.353883,-0.053243,0.590354,0.373119,-0.098696,0.519542,0.383750,-0.083251,0.498354,0.378438,-0.063553,0.548063,0.290778,-0.060616,0.579703,0.308079,-0.090218,0.530425,0.331840,-0.074266,0.507490,0.329774,-0.057178
1,0.407877,0.406665,0.000000,0.432298,0.485306,-0.033221,0.488794,0.560413,-0.051116,0.543689,0.563752,-0.066174,0.579139,0.514427,-0.081165,0.599728,0.500123,-0.051571,0.697274,0.519230,-0.088043,0.754925,0.529981,-0.111604,0.807874,0.532693,-0.129004,0.595889,0.428647,-0.055595,0.623658,0.458523,-0.106861,0.542715,0.460206,-0.116962,0.511209,0.450037,-0.115330,0.581486,0.362374,-0.062161,0.604961,0.388213,-0.114558,0.530452,0.400511,-0.101186,0.504928,0.395236,-0.081433,0.561000,0.293843,-0.071090,0.588865,0.319832,-0.105571,0.535174,0.345071,-0.090280,0.509503,0.343374,-0.072330
1,0.387034,0.432489,0.000000,0.414576,0.520766,-0.036182,0.477325,0.598792,-0.060495,0.538486,0.615953,-0.083526,0.575751,0.577279,-0.105912,0.602137,0.538112,-0.055620,0.710014,0.561443,-0.096461,0.772083,0.576293,-0.119458,0.828178,0.579634,-0.135945,0.598290,0.459234,-0.062161,0.626656,0.499595,-0.122029,0.533456,0.497786,-0.130148,0.503257,0.482070,-0.124460,0.582785,0.388307,-0.071855,0.601992,0.426789,-0.132794,0.518727,0.435242,-0.113753,0.497016,0.422117,-0.087526,0.561278,0.316129,-0.084255,0.588438,0.352052,-0.122032,0.530531,0.376572,-0.102207,0.507107,0.370567,-0.079731
1,0.387146,0.442825,0.000000,0.421098,0.534679,-0.042212,0.474999,0.618508,-0.070475,0.536437,0.633563,-0.096355,0.591059,0.586762,-0.121592,0.608655,0.561463,-0.053649,0.708207,0.596767,-0.091204,0.764965,0.623744,-0.110976,0.816521,0.639427,-0.124660,0.603974,0.481054,-0.058045,0.656770,0.519591,-0.108489,0.564705,0.511836,-0.112470,0.534996,0.498242,-0.104416,0.587198,0.409402,-0.066411,0.626224,0.434084,-0.122280,0.543911,0.443422,-0.102458,0.524460,0.434221,-0.076491,0.565850,0.331676,-0.077898,0.606715,0.350850,-0.112682,0.548479,0.378045,-0.091032,0.523484,0.375129,-0.068085
1,0.349847,0.442530,0.000000,0.390685,0.530877,-0.051745,0.449121,0.604058,-0.088814,0.509283,0.603076,-0.122600,0.565669,0.556137,-0.154933,0.594151,0.524133,-0.065560,0.700055,0.537127,-0.106739,0.766511,0.552536,-0.126873,0.821406,0.554906,-0.140589,0.581928,0.441141,-0.069388,0.630377,0.489114,-0.123903,0.533881,0.494853,-0.126999,0.505843,0.476958,-0.117270,0.556333,0.372048,-0.078311,0.587191,0.412175,-0.138828,0.502380,0.431217,-0.117709,0.487599,0.413847,-0.090372,0.523819,0.296879,-0.091138,0.556986,0.331259,-0.128720,0.500154,0.363423,-0.105858,0.480758,0.351967,-0.081742
1,0.332896,0.440231,0.000000,0.368378,0.537451,-0.056676,0.424086,0.619190,-0.096982,0.486930,0.621744,-0.132919,0.545892,0.565740,-0.166770,0.581424,0.531910,-0.068257,0.691459,0.520124,-0.110494,0.761485,0.520484,-0.131429,0.818317,0.504058,-0.145720,0.570122,0.448817,-0.070070,0.621253,0.496428,-0.120259,0.521625,0.503969,-0.119377,0.500729,0.490835,-0.108002,0.546696,0.378626,-0.078271,0.577177,0.421060,-0.139283,0.488167,0.439017,-0.117198,0.478484,0.423414,-0.089467,0.516029,0.300217,-0.090721,0.549913,0.335817,-0.130461,0.489132,0.369608,-0.108034,0.470304,0.359654,-0.084563
1,0.348382,0.393269,0.000000,0.373346,0.495428,-0.061684,0.419794,0.583093,-0.104147,0.482403,0.595546,-0.141632,0.546624,0.547516,-0.176770,0.592094,0.526780,-0.070278,0.703874,0.541439,-0.114446,0.777360,0.557479,-0.136293,0.836898,0.555897,-0.150947,0.587613,0.437140,-0.070159,0.634447,0.483271,-0.124239,0.533722,0.479007,-0.125737,0.512096,0.465777,-0.115235,0.568248,0.359182,-0.076756,0.597194,0.390849,-0.137784,0.510405,0.402478,-0.115261,0.502559,0.391911,-0.087501,0.541898,0.273780,-0.088361,0.573425,0.299354,-0.125822,0.513347,0.327925,-0.101933,0.496876,0.320033,-0.077661
1,0.379323,0.425020,0.000000,0.401075,0.513637,-0.052536,0.443659,0.592386,-0.085598,0.502508,0.603977,-0.114051,0.560496,0.560143,-0.140782,0.586315,0.546709,-0.055873,0.682970,0.560123,-0.091507,0.744563,0.573607,-0.108569,0.795648,0.574226,-0.119922,0.583585,0.469821,-0.055019,0.625261,0.509565,-0.100743,0.538332,0.499951,-0.101931,0.519340,0.487665,-0.092196,0.569809,0.402306,-0.060105,0.596302,0.431289,-0.114689,0.518572,0.433329,-0.097125,0.510808,0.422404,-0.073001,0.550777,0.327481,-0.069122,0.581126,0.352742,-0.104382,0.525366,0.374175,-0.085616,0.507969,0.368005,-0.064878
1,0.393473,0.430896,0.000000,0.410970,0.509342,-0.045969,0.450389,0.579392,-0.074613,0.504765,0.584548,-0.099487,0.553628,0.540655,-0.122615,0.574043,0.540088,-0.046338,0.658146,0.550805,-0.076466,0.711561,0.558621,-0.090641,0.755538,0.554317,-0.100029,0.571244,0.471675,-0.045737,0.611629,0.498756,-0.084478,0.536687,0.494862,-0.085357,0.518388,0.489970,-0.076497,0.558850,0.411586,-0.050434,0.583872,0.429227,-0.096985,0.517431,0.434597,-0.082267,0.510561,0.428241,-0.061585,0.540991,0.346037,-0.058725,0.570607,0.362694,-0.088261,0.522394,0.381453,-0.071559,0.507132,0.376658,-0.053356
1,0.333647,0.425031,0.000000,0.358745,0.523140,-0.057426,0.404788,0.612548,-0.096333,0.465839,0.623378,-0.130289,0.525807,0.570602,-0.162043,0.566926,0.555334,-0.068728,0.673554,0.570584,-0.110636,0.742660,0.584863,-0.130171,0.800496,0.583803,-0.143231,0.563274,0.467615,-0.069479,0.607394,0.510442,-0.120082,0.509355,0.503895,-0.119010,0.488950,0.490313,-0.107427,0.546006,0.392435,-0.076539,0.571938,0.421690,-0.135514,0.488561,0.429424,-0.114033,0.483213,0.417634,-0.087375,0.521736,0.310835,-0.088106,0.552430,0.337035,-0.124953,0.493373,0.364332,-0.102419,0.477068,0.356777,-0.079213
1,0.330861,0.410295,0.000000,0.357618,0.513793,-0.064160,0.408477,0.605708,-0.105400,0.477716,0.615595,-0.141357,0.542826,0.559209,-0.174918,0.580101,0.545997,-0.067654,0.689664,0.555042,-0.110325,0.760824,0.569228,-0.130384,0.818589,0.570186,-0.143898,0.576364,0.452717,-0.066260,0.620291,0.489486,-0.120920,0.518754,0.482160,-0.122035,0.495228,0.472850,-0.110610,0.557392,0.372210,-0.072187,0.582449,0.398204,-0.135993,0.494553,0.406667,-0.115867,0.484561,0.399095,-0.088217,0.531600,0.284630,-0.083183,0.563082,0.309579,-0.123664,0.502381,0.337807,-0.103029,0.484520,0.334660,-0.079954
2,0.266701,0.406115,0.000000,0.299486,0.489431,-0.046826,0.357780,0.522539,-0.074337,0.403882,0.482677,-0.102700,0.445827,0.436474,-0.130226,0.498398,0.482981,-0.048212,0.593951,0.513031,-0.085104,0.650140,0.531356,-0.110230,0.704721,0.546530,-0.129273,0.498221,0.405008,-0.056737,0.610260,0.366527,-0.103444,0.675493,0.342580,-0.132099,0.733647,0.320644,-0.149456,0.469302,0.339103,-0.070401,0.541236,0.317877,-0.137340,0.473245,0.364098,-0.150213,0.417515,0.397483,-0.143402,0.422661,0.282113,-0.087299,0.473268,0.274106,-0.143595,0.430683,0.317324,-0.151079,0.388120,0.353912,-0.146143
2,0.229923,0.415217,0.000001,0.266554,0.509775,-0.068307,0.326884,0.550722,-0.111878,0.378017,0.511353,-0.155613,0.429221,0.459389,-0.198139,0.508199,0.518291,-0.071172,0.620242,0.557260,-0.121317,0.688865,0.581277,-0.155625,0.755193,0.599547,-0.181021,0.509302,0.421615,-0.078805,0.643496,0.376591,-0.139723,0.723061,0.347093,-0.177655,0.797670,0.320678,-0.200785,0.474658,0.338397,-0.093459,0.557343,0.316248,-0.179905,0.470932,0.371083,-0.198485,0.402406,0.410924,-0.191543,0.418172,0.267056,-0.112769,0.470330,0.254044,-0.184699,0.417307,0.308443,-0.196284,0.366453,0.356110,-0.191837
2,0.259485,0.465748,0.000001,0.293963,0.568925,-0.067286,0.351211,0.617445,-0.109119,0.402239,0.594912,-0.151779,0.458141,0.543350,-0.192806,0.537555,0.580468,-0.064442,0.648898,0.625885,-0.115076,0.719694,0.652437,-0.150510,0.788033,0.671613,-0.177151,0.541671,0.483348,-0.073069,0.677293,0.442514,-0.138281,0.762013,0.415977,-0.181122,0.841549,0.392438,-0.207526,0.509460,0.398429,-0.088888,0.597579,0.380018,-0.180934,0.508746,0.436206,-0.202555,0.437849,0.477169,-0.196449,0.453985,0.323586,-0.109218,0.505001,0.322480,-0.187532,0.449022,0.376635,-0.202729,0.397352,0.421849,-0.199953
2,0.261611,0.486648,0.000001,0.292703,0.593635,-0.062866,0.353563,0.644652,-0.100804,0.408088,0.617682,-0.140372,0.465571,0.562021,-0.178478,0.540527,0.602086,-0.058291,0.655620,0.650939,-0.106661,0.726722,0.677309,-0.140236,0.796010,0.697779,-0.165494,0.545794,0.506066,-0.069198,0.685560,0.472989,-0.131187,0.771922,0.445887,-0.171822,0.851243,0.421169,-0.196200,0.514340,0.424531,-0.087202,0.605510,0.409367,-0.178392,0.514895,0.462675,-0.198499,0.442382,0.500036,-0.190338,0.458171,0.351809,-0.109394,0.512644,0.352360,-0.187623,0.455354,0.404640,-0.201054,0.400501,0.446302,-0.196034
2,0.283345,0.479124,0.000001,0.313428,0.581626,-0.064326,0.373727,0.630384,-0.101691,0.429068,0.605784,-0.139479,0.487980,0.554689,-0.175375,0.553570,0.584543,-0.053411,0.664315,0.620670,-0.096361,0.732735,0.641339,-0.125658,0.796334,0.654819,-0.147807,0.555458,0.495673,-0.059417,0.686313,0.462586,-0.114164,0.764536,0.440866,-0.149225,0.837068,0.419287,-0.170372,0.524759,0.421148,-0.073162,0.617271,0.407193,-0.155800,0.535921,0.458268,-0.174084,0.469193,0.491728,-0.167083,0.474230,0.353823,-0.091350,0.529934,0.361320,-0.163696,0.476636,0.408710,-0.177326,0.424993,0.442842,-0.173959
2,0.356566,0.486673,0.000000,0.386130,0.558540,-0.038773,0.436853,0.595169,-0.060195,0.483854,0.567743,-0.082538,0.525743,0.534785,-0.103180,0.560404,0.567578,-0.033119,0.642200,0.593979,-0.062331,0.689993,0.607228,-0.082551,0.734738,0.618328,-0.097147,0.562189,0.502053,-0.038956,0.659558,0.477719,-0.074940,0.714070,0.463145,-0.097673,0.760933,0.449362,-0.111106,0.542030,0.445279,-0.049456,0.607061,0.435735,-0.101352,0.550684,0.471995,-0.110749,0.502098,0.494271,-0.104458,0.508751,0.394639,-0.062928,0.556779,0.397509,-0.105337,0.521796,0.430448,-0.109691,0.484927,0.453803,-0.104367
2,0.357642,0.465237,0.000000,0.381019,0.536397,-0.045577,0.423330,0.579631,-0.070134,0.468494,0.558741,-0.093937,0.514188,0.521574,-0.116785,0.548209,0.540809,-0.037266,0.627207,0.552880,-0.064057,0.672233,0.559422,-0.083679,0.713614,0.565494,-0.098311,0.549541,0.480642,-0.039187,0.641988,0.463834,-0.070826,0.692078,0.453603,-0.093667,0.736855,0.442309,-0.108921,0.531863,0.427908,-0.046412,0.602161,0.423772,-0.093712,0.553635,0.458501,-0.106974,0.508703,0.477130,-0.106017,0.503798,0.377503,-0.057351,0.558908,0.379044,-0.097132,0.532745,0.406634,-0.105859,0.500282,0.423237,-0.106161
2,0.357712,0.473171,0.000000,0.382303,0.543496,-0.039340,0.423801,0.590118,-0.061615,0.468827,0.570337,-0.084368,0.511136,0.535240,-0.106136,0.549859,0.561787,-0.031850,0.628984,0.574837,-0.058436,0.674102,0.580248,-0.078385,0.715382,0.588177,-0.093320,0.552670,0.502248,-0.037202,0.643637,0.487763,-0.068448,0.697077,0.477841,-0.091176,0.744769,0.470168,-0.106376,0.535672,0.447593,-0.047332,0.601686,0.448836,-0.093840,0.551843,0.477100,-0.105225,0.506912,0.492498,-0.102960,0.506745,0.396221,-0.060770,0.559483,0.399468,-0.099243,0.531139,0.427050,-0.105618,0.497506,0.446106,-0.103953
2,0.370214,0.476219,0.000000,0.393058,0.543440,-0.042018,0.433793,0.583538,-0.064287,0.479482,0.568250,-0.086105,0.520589,0.547990,-0.106316,0.547685,0.571265,-0.032725,0.618992,0.593994,-0.057742,0.661158,0.606452,-0.075655,0.698007,0.619808,-0.088527,0.551850,0.514635,-0.034603,0.635262,0.503007,-0.063690,0.686262,0.495706,-0.083713,0.730407,0.491555,-0.096528,0.537459,0.462747,-0.041668,0.595050,0.468606,-0.085364,0.548525,0.488075,-0.095581,0.507311,0.497639,-0.092479,0.512880,0.413984,-0.052379,0.563510,0.412453,-0.088929,0.539646,0.435713,-0.095821,0.509145,0.453968,-0.094157
2,0.383262,0.467513,0.000000,0.404562,0.526455,-0.040710,0.445345,0.556772,-0.061238,0.488445,0.531451,-0.080477,0.528022,0.503461,-0.098448,0.545959,0.546152,-0.034479,0.613251,0.569206,-0.057360,0.653048,0.580460,-0.074096,0.688989,0.591374,-0.086615,0.551312,0.492030,-0.034700,0.628485,0.474323,-0.062726,0.674789,0.461058,-0.082275,0.714724,0.450242,-0.094949,0.539308,0.442901,-0.039409,0.593600,0.442021,-0.079256,0.552633,0.459852,-0.088942,0.516268,0.468273,-0.086795,0.517216,0.398566,-0.047516,0.565125,0.395382,-0.080113,0.544088,0.413390,-0.085564,0.517635,0.425978,-0.083899
2,0.376534,0.456506,0.000000,0.402537,0.532357,-0.045488,0.446951,0.578575,-0.069369,0.499046,0.557732,-0.092602,0.547115,0.526734,-0.114647,0.571729,0.554318,-0.036623,0.653069,0.580683,-0.063983,0.701538,0.593205,-0.083792,0.745880,0.602743,-0.098243,0.576887,0.489236,-0.038275,0.672223,0.469770,-0.072051,0.726199,0.450795,-0.095531,0.772988,0.432896,-0.110066,0.561563,0.431313,-0.045060,0.629711,0.431435,-0.092664,0.582705,0.459410,-0.104831,0.538539,0.473666,-0.102293,0.534323,0.377791,-0.055593,0.591295,0.377967,-0.094656,0.564679,0.402860,-0.101137,0.530129,0.418195,-0.098687
2,0.370288,0.491705,0.000000,0.406649,0.429262,-0.046088,0.456903,0.405640,-0.072669,0.488024,0.460225,-0.098265,0.515039,0.522784,-0.120522,0.572474,0.450345,-0.038930,0.654885,0.430478,-0.075638,0.705573,0.418407,-0.104129,0.753170,0.413146,-0.124183,0.569951,0.519931,-0.040388,0.665443,0.548681,-0.072851,0.719691,0.571164,-0.095674,0.765954,0.589695,-0.111333,0.542999,0.572565,-0.047624,0.602201,0.608160,-0.095533,0.554180,0.564981,-0.103377,0.515679,0.527835,-0.098679,0.498964,0.615480,-0.058922,0.524007,0.631167,-0.102688,0.494043,0.583393,-0.106625,0.466826,0.539582,-0.101193
2,0.370170,0.489496,0.000000,0.407595,0.425968,-0.043723,0.457524,0.401951,-0.069429,0.487871,0.456539,-0.094713,0.513604,0.518253,-0.116839,0.573107,0.444121,-0.036966,0.655975,0.425094,-0.073373,0.707080,0.414073,-0.101188,0.754685,0.408953,-0.120709,0.570540,0.515418,-0.039433,0.666039,0.542532,-0.072272,0.721622,0.564831,-0.095083,0.769023,0.582540,-0.110472,0.543801,0.569058,-0.047507,0.603982,0.603109,-0.096183,0.555417,0.559693,-0.104407,0.516375,0.521860,-0.099520,0.499618,0.613263,-0.059364,0.523666,0.626774,-0.103832,0.493230,0.578970,-0.108490,0.465942,0.534979,-0.103244
2,0.356277,0.496457,0.000000,0.393452,0.425473,-0.049362,0.448244,0.396808,-0.079128,0.482578,0.452001,-0.108379,0.510510,0.519660,-0.134253,0.576364,0.442819,-0.046922,0.668893,0.418010,-0.089183,0.726940,0.401399,-0.121495,0.781031,0.392699,-0.144530,0.576364,0.519166,-0.050448,0.684624,0.545133,-0.088048,0.747567,0.566109,-0.114700,0.800756,0.583554,-0.133581,0.548296,0.578136,-0.059695,0.613001,0.619093,-0.112288,0.560621,0.569233,-0.119680,0.519718,0.525831,-0.114491,0.500509,0.627027,-0.073490,0.525520,0.643009,-0.120639,0.492594,0.589231,-0.123711,0.463066,0.540614,-0.117452
2,0.343690,0.483157,0.000000,0.383398,0.406109,-0.047191,0.444299,0.375125,-0.075405,0.481570,0.425196,-0.103921,0.513912,0.491325,-0.129349,0.582067,0.422425,-0.043168,0.680629,0.401265,-0.086534,0.741635,0.383505,-0.119486,0.796721,0.372771,-0.142575,0.577993,0.506606,-0.048818,0.695053,0.539769,-0.088365,0.764193,0.559220,-0.119144,0.822242,0.577354,-0.140738,0.545280,0.569634,-0.059733,0.616539,0.613351,-0.115834,0.562362,0.555069,-0.126007,0.520729,0.510206,-0.122112,0.493636,0.622124,-0.074693,0.515438,0.625827,-0.125895,0.473715,0.565275,-0.130530,0.437911,0.518961,-0.124673
2,0.333447,0.462046,-0.000000,0.373461,0.385618,-0.051718,0.434585,0.346645,-0.083628,0.475953,0.388306,-0.115795,0.512504,0.457599,-0.145027,0.578432,0.407076,-0.046335,0.681473,0.384598,-0.093951,0.744176,0.361010,-0.130376,0.799185,0.346084,-0.155347,0.574938,0.491084,-0.051626,0.698482,0.513329,-0.095192,0.769503,0.521806,-0.127910,0.829679,0.532283,-0.150151,0.541497,0.555970,-0.062949,0.615708,0.593576,-0.124184,0.556404,0.532603,-0.134779,0.512231,0.487757,-0.129659,0.487959,0.609053,-0.078557,0.517737,0.611108,-0.131877,0.475793,0.551033,-0.135348,0.439354,0.505644,-0.128021
2,0.331780,0.447110,0.000000,0.369117,0.370670,-0.052239,0.431912,0.334221,-0.084459,0.470901,0.378883,-0.116570,0.502586,0.448353,-0.145629,0.577912,0.390532,-0.053745,0.682176,0.365009,-0.103400,0.748889,0.343614,-0.140787,0.807533,0.333185,-0.166368,0.571668,0.478504,-0.059077,0.695833,0.523076,-0.102238,0.768891,0.553261,-0.134831,0.829144,0.582942,-0.157543,0.536732,0.545557,-0.069694,0.610068,0.593635,-0.130902,0.548411,0.529757,-0.140274,0.500244,0.483991,-0.134567,0.481895,0.601639,-0.084579,0.504314,0.601182,-0.140519,0.457301,0.535438,-0.143488,0.416268,0.488520,-0.135095
